,cluster,journal_id,journal_title,pap_id,pap_title,distance
7,2,8171,Glycobiology,5079800,Pathways of glycosphingolipid biosynthesis in SW13 cells in the presence and absence of vimentin intermediate filaments,[[0.0984042740405]]
7,1,8259,International Immunology,5083100,"Abrogation of IL-4 receptor-α-dependent alternatively activated macrophages is sufficient to confer resistance against pulmonary
                  cryptococcosis despite an ongoing T<sub>h</sub>2 response",[[0.154944978854]]
7,2,8259,International Immunology,5083200,Induction of immunological tolerance in chickens inoculated with xenogeneic antigens at a late stage of embryonic development,[[0.202612075695]]
7,1,8259,International Immunology,5083300,Production of IFN-γ by CD4<sup>+</sup> T cells in response to malaria antigens is IL-2 dependent,[[0.410867072164]]
7,1,8259,International Immunology,5083400,"Expression of fully assembled TCR–CD3 complex on double positive thymocytes: synergistic role for the PRS and ER retention
                  motifs in the intra-cytoplasmic tail of CD3ε",[[0.170707754042]]
7,1,8259,International Immunology,5083500,Differential regulation of splenic CD8<sup>−</sup> dendritic cells and marginal zone B cells by Notch ligands,[[0.271200738608]]
7,1,8259,International Immunology,5083600,"Administration of IL-33 induces airway hyperresponsiveness and goblet cell hyperplasia in the lungs in the absence of adaptive
                  immune system",[[0.162714936321]]
7,2,8259,International Immunology,5083700,"Plasmacytoid dendritic cells employ multiple cell adhesion molecules sequentially to interact with high endothelial venule
                  cells – molecular basis of their trafficking to lymph nodes",[[0.143933048811]]
7,2,8259,International Immunology,5083800,"Effects of TREM-1 activation in human neutrophils: activation of signaling pathways, recruitment into lipid rafts and association
                  with TLR4",[[0.168200369034]]
7,10,8259,International Immunology,5083900,CD4 T cells inhibit the CD8 T cell response during low-dose virus infection,[[0.438231426194]]
7,1,8259,International Immunology,5084000,Schistosome larvae stimulate macrophage cytokine production through TLR4-dependent and -independent pathways,[[0.283300778807]]
7,2,8259,International Immunology,5084100,MUC1 mucin-mediated regulation of human T cells,[[0.122360612832]]
7,2,8259,International Immunology,5084200,"Alloantigen specific CD8<sup>+</sup>CD28<sup>−</sup> FOXP3<sup>+</sup> T suppressor cells induce ILT3<sup>+</sup> ILT4<sup>+</sup> tolerogenic endothelial cells, inhibiting alloreactivity",[[0.294835968482]]
7,1,8259,International Immunology,5084300,Germinal center checkpoints in B cell tolerance in 3H9 transgenic mice,[[0.163420444717]]
7,33,8259,International Immunology,5084400,"Naturally occurring peptides associated with HLA‐A2 in ovarian cancer cell lines identified by mass spectrometry are targets
                  of HLA‐A2‐restricted cytotoxic T cells",[[0.329819821908]]
7,2,8259,International Immunology,5084500,Cooperative interaction of Igα and Igβ of the BCR regulates the kinetics and specificity of antigen targeting,[[0.10376371979]]
7,2,8259,International Immunology,5084600,"A novel lipid raft-associated glycoprotein, TEC-21, activates rat basophilic leukemia cells independently of the type 1 Fcε
                  receptor",[[0.136430162628]]
7,2,8259,International Immunology,5084700,"Activated human epitope-specific T cells identified by class II tetramers reside within a CD4<sup>high</sup>, proliferating subset",[[0.388225826199]]
7,2,8259,International Immunology,5084800,"Identification of a novel pre-TCR isoform in which the accessibility of the TCRβ subunit is determined by occupancy of the
                  `missing' V domain of pre-Tα",[[0.123048082177]]
7,1,8259,International Immunology,5084900,The peripheral CD8 T cell repertoire is largely independent of the presence of intestinal flora,[[0.20329377405]]
7,2,8259,International Immunology,5085000,"Differential expression of CD43 isoforms on murine T cells and their relationship to acute intestinal graft versus host disease:
                  studies using enhanced-green fluorescent protein transgenic mice",[[0.158378150123]]
7,2,8259,International Immunology,5085100,"An extrachromosomal switch recombination substrate reveals kinetics and substrate requirements of switch recombination in
                  primary murine B cells",[[0.21572030994]]
7,2,8259,International Immunology,5085200,Rapid synthesis of IFN-gamma by T cells in skin may play a pivotal role in the human skin immune system.,[[0.265390417661]]
7,1,8259,International Immunology,5085300,Double-positive thymocytes resistant to antigen-MHC-induced negative selection lack active caspase.,[[0.181138326599]]
7,1,8259,International Immunology,5085400,"Selective disruption of lymphotoxin ligands reveals a novel set of mucosal lymph nodes and unique effects on lymph node cellular
                  organization.",[[0.109501699572]]
7,2,8259,International Immunology,5085500,"Immunologic characterization and functional properties of murine antibodies raised against deleted mutants of human beta 2-glycoprotein
                  I.",[[0.149089242818]]
7,2,8259,International Immunology,5085600,Identification and characterization of an active soluble form of human CD38 in normal and pathological fluids,[[0.110059696918]]
4,11,8259,International Immunology,5085700,"Selective recognition of malaria antigens by human serum antibodies is not genetically determined but demonstrates some features
                  of clonal imprinting",[[0.230135765423]]
7,2,8718,Mutagenesis,5178200,A combination of <em>in vitro</em> comet assay and micronucleus test using human lymphoblastoid TK6 cells,[[0.234069683812]]
3,2,8718,Mutagenesis,5178300,"Identification of human and murine sulfotransferases able to activate hydroxylated metabolites of methyleugenol to mutagens
                  in <em>Salmonella typhimurium</em> and detection of associated DNA adducts using UPLC–MS/MS methods",[[0.209541882142]]
2,12,8718,Mutagenesis,5178400,The effect of <em>CYP1A1</em> polymorphisms on the risk of lung cancer: a global meta-analysis based on 71 case–control studies,[[0.25271580456]]
3,21,8718,Mutagenesis,5178500,"Effect of dietary meat and fish on endogenous nitrosation, inflammation and genotoxicity of faecal water",[[0.313980872159]]
7,1,8718,Mutagenesis,5178600,Elevated DNA damage in a mouse model of oxidative stress: impacts of ionizing radiation and a protective dietary supplement,[[0.207667414847]]
7,2,8718,Mutagenesis,5178700,"Harmonisation of the micronucleus assay in human buccal cells—a Human Micronucleus (HUMN) project (www.humn.org) initiative
                     commencing in 2007",[[0.121242959383]]
7,2,8718,Mutagenesis,5178800,Influence of caspase activity on micronuclei detection: a possible role for caspase-3 in micronucleation,[[0.195032522038]]
7,2,8718,Mutagenesis,5178900,Brca2 (XRCC11) deficiency results in enhanced mutagenesis,[[0.29613848439]]
3,21,8718,Mutagenesis,5179100,Assessment of genotoxic damage by the comet assay in white storks (Ciconia ciconia) after the Doñana Ecological Disaster,[[0.161272289278]]
7,2,8718,Mutagenesis,5179200,"Analysis of chromosome loss and chromosome segregation in cytokinesis-blocked human lymphocytes: non-disjunction is the prevalent
                  mistake in chromosome segregation produced by low dose exposure to ionizing radiation",[[0.251869268607]]
3,2,8718,Mutagenesis,5179300,Effect of Tn<em>10</em>/Tn<em>5</em> transposons on the survival and mutation frequency of halogen light-irradiated AB1157 <em>Escherichia coli</em> K-12,[[0.14045127287]]
7,37,8718,Mutagenesis,5179400,The nature of high frequency sister chromatid exchange cells (HFCs),[[0.0976143401028]]
3,37,8718,Mutagenesis,5179500,"An investigation into the activation and deactivation of chlorinated hydrocarbons to genotoxins in metabolically competent
                  human cells",[[0.091518196047]]
4,15,8210,Human Reproduction,5182800,Advanced paternal age and mortality of offspring under 5 years of age: a register-based cohort study,[[0.363513864109]]
3,37,8210,Human Reproduction,5182900,"Multivariate analysis identifies the estradiol level at ovulation triggering as an independent predictor of the first trimester
                  pregnancy-associated plasma protein-A level in IVF/ICSI pregnancies",[[0.336381442275]]
3,37,8210,Human Reproduction,5183000,Human embryonic growth trajectories and associations with fetal growth and birthweight,[[0.362664100422]]
7,37,8210,Human Reproduction,5183100,Perinatal germ cell development and differentiation in the male marmoset (<em>Callithrix jacchus</em>): similarities with the human and differences from the rat,[[0.129897501399]]
3,20,8210,Human Reproduction,5183200,Embryos whose polar bodies contain isolated reciprocal chromosome aneuploidy are almost always euploid,[[0.211619260629]]
4,15,8210,Human Reproduction,5183300,Proposal of guidelines for the appraisal of SEMen QUAlity studies (SEMQUA),[[0.366347265431]]
3,20,8210,Human Reproduction,5183400,Implications of oocyte cryostorage for the practice of oocyte donation,[[0.408998187559]]
7,37,8210,Human Reproduction,5183500,Assessment of long-term function of heterotopic transplants of vitrified ovarian tissue in cynomolgus monkeys,[[0.326698531176]]
2,37,8210,Human Reproduction,5183600,Strong family history of uterine leiomyomatosis warrants fumarate hydratase mutation screening,[[0.192101918474]]
3,37,8210,Human Reproduction,5183700,The effect of combined oral contraceptives and age on dysmenorrhoea: an epidemiological study,[[0.136290358808]]
4,21,8210,Human Reproduction,5183900,The human sex ratio: effects of maternal age,[[0.512294077578]]
2,14,8210,Human Reproduction,5184000,Cardiovascular findings in women suffering from Turner syndrome requesting oocyte donation,[[0.345589955287]]
2,37,8210,Human Reproduction,5184100,Idiopathic primary ovarian insufficiency: a study of serial hormonal profiles to assess ovarian follicular activity,[[0.295466094908]]
2,37,8210,Human Reproduction,5184200,"Impact of intraperitoneal pressure and duration of surgery on levels of tissue plasminogen activator and plasminogen activator
                  inhibitor-1 mRNA in peritoneal tissues during laparoscopic surgery<sup><a id=""xref-fn-1-1"" class=""xref-fn"" href=""#fn-1"">†</a></sup>",[[0.216621508216]]
3,20,8210,Human Reproduction,5184400,POSTER VIEWING SESSION - PARAMEDICAL - LABORATORY,[[0.460762529855]]
4,37,8210,Human Reproduction,5184500,Health disparities in risk for cervical insufficiency,[[0.380316813643]]
4,37,8210,Human Reproduction,5184600,High prevalence of polycystic ovary syndrome in women born small for gestational age,[[0.246228075476]]
4,37,8210,Human Reproduction,5184700,IVF and stillbirth: a prospective follow-up study,[[0.463194485205]]
3,37,8210,Human Reproduction,5184800,"The effect of intramural fibroids without uterine cavity involvement on the outcome of IVF treatment: a systematic review
                  and meta-analysis",[[0.139869763758]]
3,20,8210,Human Reproduction,5184900,Children born after preimplantation genetic diagnosis show no increase in congenital anomalies,[[0.21640188369]]
7,2,8210,Human Reproduction,5185000,"LH/hCGR gene expression in human cumulus cells is linked to the expression of the extracellular matrix modifying gene TNFAIP6
                  and to serum estradiol levels on day of hCG administration",[[0.366006116215]]
4,37,8210,Human Reproduction,5185100,The optimal timing of an ultrasound scan to assess the location and viability of an early pregnancy,[[0.510044567462]]
2,37,8725,Nephrology Dialysis Transplantation,5185300,Impact of rituximab trials on the treatment of ANCA-associated vasculitis,[[0.193709941751]]
7,1,8725,Nephrology Dialysis Transplantation,5185400,Mice are unable to endogenously regenerate podocytes during the repair of immunotoxin-induced glomerular injury,[[0.18581385837]]
7,2,8725,Nephrology Dialysis Transplantation,5185500,"Paracrine effects of transplanted mesothelial cells isolated from temperature-sensitive SV40 large T-antigen gene transgenic
                  rats during peritoneal repair",[[0.186404684905]]
2,34,8725,Nephrology Dialysis Transplantation,5185600,"The changing profile of patients with calcium nephrolithiasis and the ascendancy of overweight and obesity: a comparison of
                  two patient series observed 25 years apart",[[0.206132765619]]
2,0,8725,Nephrology Dialysis Transplantation,5185700,Pre-dialysis chronic kidney disease in children: results of a nationwide survey in Japan,[[0.396054208389]]
2,0,8725,Nephrology Dialysis Transplantation,5185800,"Effects of chronic SDMA infusion on glomerular filtration rate, blood pressure, myocardial function and renal histology in
                  C57BL6/J mice",[[0.147810833024]]
2,0,8725,Nephrology Dialysis Transplantation,5185900,Peritoneal dialysis II,[[0.346259844701]]
3,37,8725,Nephrology Dialysis Transplantation,5186000,BK polyoma virus nephropathy in the native kidney,[[0.126483699546]]
3,37,8725,Nephrology Dialysis Transplantation,5186100,Current state of intensive hemodialysis: a comparative review of benefits and barriers,[[0.157559681998]]
4,0,8725,Nephrology Dialysis Transplantation,5186200,"Chronic renal disease in children aged 5–18 years: a population-based survey in Turkey, the CREDIT-C study",[[0.557318394395]]
2,0,8725,Nephrology Dialysis Transplantation,5186300,Risks in life after living kidney donation,[[0.193120361523]]
2,14,8725,Nephrology Dialysis Transplantation,5186400,"Right atrial thrombi complicating haemodialysis catheters. A meta-analysis of reported cases and a proposal of a management
                  algorithm",[[0.202040190486]]
2,0,8725,Nephrology Dialysis Transplantation,5186500,The EU and glomerular diseases,[[0.194327768378]]
7,37,8725,Nephrology Dialysis Transplantation,5186600,"Suppression of neointimal hyperplasia by sirolimus-eluting expanded polytetrafluoroethylene (ePTFE) haemodialysis grafts in
                  comparison with paclitaxel-coated grafts",[[0.170228924078]]
2,0,8725,Nephrology Dialysis Transplantation,5186700,Severe acute kidney injury not treated with renal replacement therapy: characteristics and outcome,[[0.346051643707]]
2,0,8725,Nephrology Dialysis Transplantation,5186800,Equivalent continuous clearances EKR and stdK in incremental haemodialysis,[[0.217488570644]]
2,0,8725,Nephrology Dialysis Transplantation,5186900,Maximal glomerular diameter as a 10-year prognostic indicator for IgA nephropathy,[[0.227930982281]]
2,0,8725,Nephrology Dialysis Transplantation,5187000,Malignant hypertension secondary to renovascular disease during infancy—an unusual cause of failure to thrive,[[0.289923236093]]
2,0,8725,Nephrology Dialysis Transplantation,5187100,Risks for glomerular filtration rate decline in association with progression of albuminuria in type 2 diabetes,[[0.328886333297]]
2,37,8725,Nephrology Dialysis Transplantation,5187200,Novel <em>PKD1</em> and <em>PKD2</em> mutations in autosomal dominant polycystic kidney disease (ADPKD),[[0.204791037732]]
7,10,8725,Nephrology Dialysis Transplantation,5187300,"CD4<sup>+</sup> T cells, human cytomegalovirus and end-stage renal disease",[[0.343762475767]]
2,0,8725,Nephrology Dialysis Transplantation,5187400,An exceptional minute tumour incidentally found in a renal biopsy,[[0.232723006085]]
2,0,8725,Nephrology Dialysis Transplantation,5187500,Anticoagulation during haemodialysis using a citrate-enriched dialysate: a feasibility study,[[0.210198894116]]
7,2,8725,Nephrology Dialysis Transplantation,5187600,"Down-regulation of core 1 β1,3-galactosyltransferase and Cosmc by Th2 cytokine alters <em>O</em>-glycosylation of IgA1",[[0.130807346769]]
2,0,8725,Nephrology Dialysis Transplantation,5187700,Hypertension in end-stage renal disease: different measures and their prognostic significance,[[0.308585941003]]
2,0,8725,Nephrology Dialysis Transplantation,5187800,Effects of icodextrin on the peritoneal membrane. An inaccurate comment,[[0.224048267775]]
0,0,8725,Nephrology Dialysis Transplantation,5187900,"Glomerular hyperfiltration and increased proximal sodium reabsorption in subjects with type 2 diabetes or impaired fasting
                  glucose in a population of the African region",[[0.253249866567]]
7,2,8725,Nephrology Dialysis Transplantation,5188000,"SCUBE1, a novel developmental gene involved in renal regeneration and repair",[[0.35816827304]]
2,0,8725,Nephrology Dialysis Transplantation,5188100,The histological development of acute antibody-mediated rejection in HLA antibody-incompatible renal transplantation,[[0.174728438833]]
2,0,8725,Nephrology Dialysis Transplantation,5188200,Focal segmental glomerulosclerosis in idiopathic membranous glomerulonephritis: a clinico-pathological and stereological study,[[0.223568793155]]
2,0,8725,Nephrology Dialysis Transplantation,5188300,Blood pressure control in CKD stage 5D patients—are we more or less certain what to do in 2009?,[[0.293482542304]]
2,0,8725,Nephrology Dialysis Transplantation,5188400,"Assessment of cardiovascular risk in paediatric peritoneal dialysis patients: a Turkish Pediatric Peritoneal Dialysis Study
                  Group (TUPEPD) report",[[0.218990623945]]
2,0,8725,Nephrology Dialysis Transplantation,5188500,Recovery of renal function in end-stage renal failure—comparison between peritoneal dialysis and haemodialysis,[[0.424727668809]]
2,0,8725,Nephrology Dialysis Transplantation,5188600,Association of kidney function and uncarboxylated matrix Gla protein: Data from the Heart and Soul Study,[[0.311129249808]]
2,37,8725,Nephrology Dialysis Transplantation,5188700,The vaptans ante portas: a status report,[[0.125462378516]]
2,0,8725,Nephrology Dialysis Transplantation,5188800,"Therapy-resistant anaemia in congenital nephrotic syndrome of the Finnish type—implication of EPO, transferrin and transcobalamin losses",[[0.19062456232]]
3,37,8725,Nephrology Dialysis Transplantation,5188900,Effective removal of protein-bound uraemic solutes by different convective strategies: a prospective trial,[[0.15651888544]]
2,0,8725,Nephrology Dialysis Transplantation,5189000,Monoclonal immunoglobulin deposition disease associated with membranous features,[[0.170958513679]]
2,37,8725,Nephrology Dialysis Transplantation,5189100,The (re)challenging question of erythropoiesis-stimulating agents inducing pure red cell aplasia,[[0.153279370513]]
2,0,8725,Nephrology Dialysis Transplantation,5189200,Renal transplantation in adults with Henoch-Schönlein purpura: long-term outcome,[[0.231706066501]]
2,0,8725,Nephrology Dialysis Transplantation,5189300,"Chronic inflammation and mortality in haemodialysis: effect of different renal replacement therapies. Results from the RISCAVID
                  study",[[0.339846036335]]
7,2,8725,Nephrology Dialysis Transplantation,5189400,"Transforming growth factor-β-induced alpha-smooth muscle cell actin expression in renal proximal tubular cells is regulated
                  by p38β mitogen-activated protein kinase, extracellular signal-regulated protein kinase1,2 and the Smad signalling during
                  epithelial–myofibroblast transdifferentiation",[[0.165672257595]]
2,0,8725,Nephrology Dialysis Transplantation,5189500,Patients with complex arrhythmias during and after haemodialysis suffer from different regimens of potassium removal,[[0.278438549282]]
2,0,8725,Nephrology Dialysis Transplantation,5189600,"Homocysteine lowering with folic acid and B vitamins in people with chronic kidney disease—results of the renal Hope-2 study<a id=""xref-fn-1-1"" class=""xref-fn"" href=""#fn-1""><sup>†</sup></a>",[[0.354269639613]]
2,0,8725,Nephrology Dialysis Transplantation,5189700,Can calcimimetics inhibit nodular hyperplasia of parathyroid glands?,[[0.170166621722]]
3,0,8725,Nephrology Dialysis Transplantation,5189800,Regulation of fibroblast growth factor-23 in chronic kidney disease,[[0.272712204087]]
2,0,8725,Nephrology Dialysis Transplantation,5189900,Is early chronic kidney disease an important risk factor for cardiovascular disease?: A Background Paper prepared for the UK Consensus Conference on Early Chronic Kidney Disease,[[0.377721072838]]
7,0,8725,Nephrology Dialysis Transplantation,5190000,Pyridoxal phosphate prevents progression of diabetic nephropathy,[[0.325653364911]]
2,0,8725,Nephrology Dialysis Transplantation,5190100,Tubulo-interstitial nephritis with Fanconi syndrome in Behçet disease,[[0.219052406776]]
7,2,8725,Nephrology Dialysis Transplantation,5190200,Novel sources of reactive oxygen species in the human body,[[0.123474182209]]
2,0,8725,Nephrology Dialysis Transplantation,5190300,Renal cysts and diabetes due to a heterozygous <em>HNF-1</em>β gene deletion,[[0.212009345461]]
7,2,8725,Nephrology Dialysis Transplantation,5190400,"Uraemic plasma decreases the expression of ABCA1, ABCG1 and cell-cycle genes in human coronary arterial endothelial cells",[[0.169721480108]]
2,0,8725,Nephrology Dialysis Transplantation,5190500,"Elevated plasma asymmetric dimethyl-<span class=""sc"">l</span>-arginine in a patient with Gordon syndrome",[[0.224181772388]]
2,0,8725,Nephrology Dialysis Transplantation,5190600,Genetics and clinical features of 15 Asian families with steroid-resistant nephrotic syndrome,[[0.202933298314]]
2,0,8725,Nephrology Dialysis Transplantation,5190700,Fatal acute systemic hypersensitivity reaction during haemodialysis,[[0.244340710275]]
7,0,8725,Nephrology Dialysis Transplantation,5190800,Endoglin regulates renal ischaemia–reperfusion injury,[[0.235888821025]]
2,0,8725,Nephrology Dialysis Transplantation,5190900,Adenosine receptor antagonism in acute tacrolimus toxicity,[[0.201986508392]]
2,0,8725,Nephrology Dialysis Transplantation,5191000,Rapidly progressive glomerulonephritis in a patient with brucellosis,[[0.177929690253]]
2,37,8725,Nephrology Dialysis Transplantation,5191100,Prolonged aPTT after kidney transplantation due to transient lupus anticoagulants,[[0.164538314349]]
2,0,8725,Nephrology Dialysis Transplantation,5191200,Long-term therapy with agalsidase alfa for Fabry disease: safety and effects on renal function in a home infusion setting,[[0.154180435521]]
2,0,8725,Nephrology Dialysis Transplantation,5191300,Messenger RNA assessment in clinical nephrology: perspectives and progress of methodology,[[0.27825950609]]
2,0,8725,Nephrology Dialysis Transplantation,5191400,Long-term follow-up of metachronous marrow-kidney transplantation in severe type II sialidosis: what does success mean?,[[0.138550543957]]
2,37,8725,Nephrology Dialysis Transplantation,5191500,Effect of vitamin E-bonded dialyzer on eosinophilia in haemodialysis patients,[[0.258374867383]]
3,37,8725,Nephrology Dialysis Transplantation,5191600,"Beneficial effect of vitamin E supplementation on the biochemical and kinetic properties of Tamm–Horsfall glycoprotein in
                  hypertensive and hyperoxaluric patients",[[0.132963160907]]
2,0,8725,Nephrology Dialysis Transplantation,5191700,"Optimal Treatment of Renal Anaemia (OPTA): improving the efficacy and efficiency of renal anaemia therapy in haemodialysis
                  patients receiving intravenous epoetin",[[0.37347939535]]
7,2,8725,Nephrology Dialysis Transplantation,5191800,P-Cadherin is decreased in diabetic glomeruli and in glucose-stimulated podocytes in vivo and in vitro studies,[[0.204645031855]]
0,0,8725,Nephrology Dialysis Transplantation,5191900,Adiponectin in chronic kidney disease is related more to metabolic disturbances than to decline in renal function,[[0.606070746188]]
2,0,8725,Nephrology Dialysis Transplantation,5192000,Acute interstitial nephritis: clinical features and response to corticosteroid therapy,[[0.180051417931]]
7,37,8725,Nephrology Dialysis Transplantation,5192100,Effects of Tamm–Horsfall protein on polymorphonuclear leukocyte function,[[0.103726818601]]
2,0,8725,Nephrology Dialysis Transplantation,5192200,Neutropenia associated with the use of low-dose methotrexate in a peritoneal dialysis patient,[[0.205285178382]]
3,37,8725,Nephrology Dialysis Transplantation,5192300,From the Prague Spring to a Chair in Nephrology in Germany: Jan Brod (1912–1985),[[0.0901745844782]]
2,0,8725,Nephrology Dialysis Transplantation,5192400,Dialysis independence following radiotherapy of renal extramedullary haemopoeisis,[[0.155378177748]]
7,1,8725,Nephrology Dialysis Transplantation,5192500,No aggravation of renal injury in apolipoprotein E knockout mice (ApoE<sup>–/–</sup>) after subtotal nephrectomy,[[0.199104180252]]
7,2,8725,Nephrology Dialysis Transplantation,5192600,Effects of mycophenolic acid on IL-6 expression of human renal proximal and distal tubular cells <em>in vitro</em>,[[0.321506179178]]
2,0,8725,Nephrology Dialysis Transplantation,5192700,Percutaneous coronary interventions in patients with mild to moderate chronic renal failure: to dilate or not to dilate?,[[0.341444224313]]
2,0,8725,Nephrology Dialysis Transplantation,5192800,Do protection devices have a role in renal angioplasty and stent placement?,[[0.176737671453]]
2,0,8725,Nephrology Dialysis Transplantation,5192900,α-Galactosidase A deficiency in Dutch patients on dialysis: a critical appraisal of screening for Fabry disease,[[0.206448434117]]
2,37,8725,Nephrology Dialysis Transplantation,5193000,Intervention for recurrent secondary hyperparathyroidism from a residual parathyroid gland,[[0.140442822787]]
2,0,8725,Nephrology Dialysis Transplantation,5193100,High permeability of dialysis membranes: what is the limit of albumin loss?,[[0.256826382515]]
2,0,8725,Nephrology Dialysis Transplantation,5193200,A randomized controlled trial of haemoglobin normalization with epoetin alfa in pre‐dialysis and dialysis patients,[[0.232723270908]]
2,37,8725,Nephrology Dialysis Transplantation,5193300,"Influence of low molecular weight heparin compared to conventional heparin for anticoagulation during haemodialysis on low
                  density lipoprotein subclasses",[[0.27087030463]]
2,0,8725,Nephrology Dialysis Transplantation,5193400,Rectus sheath haematomata in patients with renal disease,[[0.207310854101]]
2,0,8725,Nephrology Dialysis Transplantation,5193500,Optimal dose of losartan for renoprotection in diabetic nephropathy,[[0.296168221792]]
7,2,8871,Protein Engineering Design and Selection,5215400,"Extension of <em>in vivo</em> half-life of biologically active peptides via chemical conjugation to XTEN protein polymer<sup><a id=""xref-fn-1-1"" class=""xref-fn"" href=""#fn-1"">†</a></sup>",[[0.26183562183]]
3,2,8871,Protein Engineering Design and Selection,5215500,Polysaccharide co-polymerases: the enigmatic conductors of the O-antigen assembly orchestra,[[0.116464468222]]
3,2,8871,Protein Engineering Design and Selection,5215600,Combining <em>in-situ</em> proteolysis and microseed matrix screening to promote crystallization of PrP<sup>c</sup>-nanobody complexes,[[0.128896802193]]
6,8,8871,Protein Engineering Design and Selection,5215700,Combined use of experimental and computational screens to characterize protein stability,[[0.247807334869]]
3,2,8871,Protein Engineering Design and Selection,5215800,"Design, expression and characterization of mutants of fasciculin optimized for interaction with its target, acetylcholinesterase",[[0.154097111953]]
3,2,8871,Protein Engineering Design and Selection,5215900,His-tags as Zn(II) binding motifs in a protein-based fluorescent sensor,[[0.178621442488]]
6,8,8871,Protein Engineering Design and Selection,5216000,Incorporating Synthetic Oligonucleotides via Gene Reassembly (ISOR): a versatile tool for generating targeted libraries,[[0.225204570861]]
3,37,8871,Protein Engineering Design and Selection,5216100,"Methods of translating NMR proton distances into their corresponding heavy atom distances for protein structure prediction
                  with limited experimental data",[[0.152124231296]]
6,2,8871,Protein Engineering Design and Selection,5216200,A second-generation system for unbiased reading frame selection,[[0.186546892954]]
3,2,8871,Protein Engineering Design and Selection,5216300,pH‐responsive polymer‐assisted refolding of urea‐ and organic solvent‐denatured α‐chymotrypsin,[[0.113631472305]]
7,2,8871,Protein Engineering Design and Selection,5216400,Directed evolution of a single-chain class II MHC product by yeast display,[[0.156064054321]]
6,28,8871,Protein Engineering Design and Selection,5216500,Prediction of proteasome cleavage motifs by neural networks,[[0.259987894181]]
3,37,8871,Protein Engineering Design and Selection,5216600,Homology modelling of the ligand-binding domain of glucocorticoid receptor: binding site interactions with cortisol and corticosterone,[[0.1149072108]]
7,2,8871,Protein Engineering Design and Selection,5216700,Expression of a bispecific dsFv–dsFv′ antibody fragment in <em>Escherichia coli</em>,[[0.153297484177]]
3,37,8871,Protein Engineering Design and Selection,5216800,Exploring the conformational diversity of loops on conserved frameworks,[[0.225888075257]]
3,2,8871,Protein Engineering Design and Selection,5216900,"High-level expression, purification, kinetic characterization and crystallization of protein farnesyltransferase β-subunit
                  C-terminal mutants",[[0.115379105332]]
3,2,8871,Protein Engineering Design and Selection,5217000,The functional residues and their representation by a hypothetical 3D model of silkworm eclosion hormone.,[[0.216387705085]]
6,2,8871,Protein Engineering Design and Selection,5217100,Structural studies of EcoRII methylase: exploring similarities among methylases.,[[0.224970563277]]
7,2,8871,Protein Engineering Design and Selection,5217200,"Recognition of phage-expressed peptides containing Asx-Pro sequences by monoclonal antibodies produced against Plasmodium
                  falciparum circumsporozoite protein.",[[0.238556057252]]
6,2,8871,Protein Engineering Design and Selection,5217300,Proposal for new catalytic roles for two invariant residues in <em>Escherichia coli</em> ribonuclease HI,[[0.283636978002]]
3,2,8871,Protein Engineering Design and Selection,5217400,A lysine to arginine substitution at position 146 of rabbit aldolase A changes the rate-determining step to Schiff base formation,[[0.15650417137]]
4,15,8185,Health Policy and Planning,5222900,"The effectiveness and cost implications of task-shifting in the delivery of antiretroviral therapy to HIV-infected patients:
                  a systematic review",[[0.22604007961]]
4,15,8185,Health Policy and Planning,5223000,Access to emergency and surgical care in sub-Saharan Africa: the infrastructure gap,[[0.308926784035]]
4,15,8185,Health Policy and Planning,5223100,"Volunteer home-based HIV/AIDS care and food crisis in Addis Ababa, Ethiopia: sustainability in the face of chronic food insecurity",[[0.236758907377]]
4,15,8185,Health Policy and Planning,5223200,Prenatal care effectiveness and utilization in Brazil,[[0.312425160101]]
4,30,8185,Health Policy and Planning,5223300,"Social franchising of TB care through private GPs in Myanmar: an assessment of treatment results, access, equity and financial
                  protection",[[0.226900187068]]
4,15,8185,Health Policy and Planning,5223400,Patterns of health service utilization and perceptions of needs and services in rural Orissa,[[0.290194239752]]
4,15,8185,Health Policy and Planning,5223500,Improving government health services through contract management: a case from Cambodia,[[0.300054393349]]
4,15,8185,Health Policy and Planning,5223600,"An assessment of the impact of <em>Health Workers for Change </em>in Avellaneda, Province of Buenos Aires, Argentina",[[0.217248999165]]
4,15,8185,Health Policy and Planning,5223700,Small Fish in a Big Pond? External Aid and the Health Sector in South Africa,[[0.267774028784]]
4,15,8185,Health Policy and Planning,5223800,The cost of coverage: rural health insurance in China,[[0.249459577459]]
6,28,7824,Bioinformatics,5229700,Correcting for link loss in causal network inference caused by regulator interference,[[0.184607153996]]
3,28,7824,Bioinformatics,5229900,Beyond the proteome: Mass Spectrometry Special Interest Group (MS-SIG) at ISMB/ECCB 2013,[[0.150797235015]]
8,22,7824,Bioinformatics,5230100,Prediction of therapeutic microRNA based on the human metabolic network,[[0.355290010555]]
6,28,7824,Bioinformatics,5230200,Causal analysis approaches in Ingenuity Pathway Analysis,[[0.27110995295]]
6,28,7824,Bioinformatics,5230400,A fast Peptide Match service for UniProt Knowledgebase,[[0.323287807038]]
6,28,7824,Bioinformatics,5230500,Flux balance impact degree: a new definition of impact degree to properly treat reversible reactions in metabolic networks,[[0.28788747256]]
6,28,7824,Bioinformatics,5230600,Hard-wired heterogeneity in blood stem cells revealed using a dynamic regulatory network model,[[0.265908313576]]
